id,created_at,parameter,serial_number,ts,value,device_model_id
2575940783,2023-01-01T21:56:34.881781,BCurrent,J01G11301BNB114,2023-01-01T15:27:38.267,0,13
2575940784,2023-01-01T21:56:34.882300,PV4Voltage,J01G11301BNB114,2023-01-01T15:27:38.267,0,13
2575940785,2023-01-01T21:56:34.882808,outputEnergy,J01G11301BNB114,2023-01-01T15:27:38.267,4901.4,13
2575940786,2023-01-01T21:56:34.883315,CVoltage,J01G11301BNB114,2023-01-01T15:27:38.267,0,13
2575940787,2023-01-01T21:56:34.883844,PV2Voltage,J01G11301BNB114,2023-01-01T15:27:38.267,220.6,13
2575940788,2023-01-01T21:56:34.884351,PV3Voltage,J01G11301BNB114,2023-01-01T15:27:38.267,0,13
2575940789,2023-01-01T21:56:34.884877,acActivePower,J01G11301BNB114,2023-01-01T15:27:38.267,0.709,13
2576063263,2023-01-01T22:04:42.627751,PV1Current,J01G11301BNB114,2023-01-01T15:33:38.280,1.5,13
2576063264,2023-01-01T22:04:42.628917,PV1Voltage,J01G11301BNB114,2023-01-01T15:33:38.280,310.4,13
2576063265,2023-01-01T22:04:42.629473,PV3Current,J01G11301BNB114,2023-01-01T15:33:38.280,0,13
2576063266,2023-01-01T22:04:42.629997,powerFactory,J01G11301BNB114,2023-01-01T15:33:38.280,1,13
2576063267,2023-01-01T22:04:42.630526,deviceID,J01G11301BNB114,2023-01-01T15:33:38.280,J01G11301BNB114,13
2576063268,2023-01-01T22:04:42.631056,CCurrent,J01G11301BNB114,2023-01-01T15:33:38.280,0,13
2576063269,2023-01-01T22:04:42.631578,PV2Current,J01G11301BNB114,2023-01-01T15:33:38.280,1.4,13
2576063270,2023-01-01T22:04:42.632105,lineFrequency,J01G11301BNB114,2023-01-01T15:33:38.280,60.02,13
2576063271,2023-01-01T22:04:42.632633,ACurrent,J01G11301BNB114,2023-01-01T15:33:38.280,3.7,13
2576063272,2023-01-01T22:04:42.633192,AVoltage,J01G11301BNB114,2023-01-01T15:33:38.280,220.3,13
2576063273,2023-01-01T22:04:42.633762,inverterStatus,J01G11301BNB114,2023-01-01T15:33:38.280,On-Grid,13
2576063274,2023-01-01T22:04:42.634300,PV4Current,J01G11301BNB114,2023-01-01T15:33:38.280,0,13
2576063275,2023-01-01T22:04:42.634834,Temp,J01G11301BNB114,2023-01-01T15:33:38.280,40,13
2576063276,2023-01-01T22:04:42.635360,BVoltage,J01G11301BNB114,2023-01-01T15:33:38.280,0,13
2576063277,2023-01-01T22:04:42.635882,BCurrent,J01G11301BNB114,2023-01-01T15:33:38.280,0,13
2576063278,2023-01-01T22:04:42.636403,PV4Voltage,J01G11301BNB114,2023-01-01T15:33:38.280,0,13
2576063279,2023-01-01T22:04:42.636938,outputEnergy,J01G11301BNB114,2023-01-01T15:33:38.280,4901.5,13
2576063280,2023-01-01T22:04:42.637473,CVoltage,J01G11301BNB114,2023-01-01T15:33:38.280,0,13
2576063281,2023-01-01T22:04:42.638013,PV2Voltage,J01G11301BNB114,2023-01-01T15:33:38.280,227.6,13
2576063282,2023-01-01T22:04:42.638545,PV3Voltage,J01G11301BNB114,2023-01-01T15:33:38.280,0,13
2576063283,2023-01-01T22:04:42.639083,acActivePower,J01G11301BNB114,2023-01-01T15:33:38.280,0.838,13
2576184456,2023-01-01T22:12:41.939553,PV1Current,J01G11301BNB114,2023-01-01T15:39:38.286,1.5,13
2576184457,2023-01-01T22:12:41.940714,PV1Voltage,J01G11301BNB114,2023-01-01T15:39:38.286,309.2,13
2576184458,2023-01-01T22:12:41.941281,PV3Current,J01G11301BNB114,2023-01-01T15:39:38.286,0.1,13
2576184459,2023-01-01T22:12:41.941838,powerFactory,J01G11301BNB114,2023-01-01T15:39:38.286,1,13
2576184460,2023-01-01T22:12:41.942405,deviceID,J01G11301BNB114,2023-01-01T15:39:38.286,J01G11301BNB114,13
2576184461,2023-01-01T22:12:41.942972,CCurrent,J01G11301BNB114,2023-01-01T15:39:38.286,0,13
2576184462,2023-01-01T22:12:41.943537,PV2Current,J01G11301BNB114,2023-01-01T15:39:38.286,1.5,13
2576184463,2023-01-01T22:12:41.944116,lineFrequency,J01G11301BNB114,2023-01-01T15:39:38.286,60.04,13
2576184464,2023-01-01T22:12:41.944644,ACurrent,J01G11301BNB114,2023-01-01T15:39:38.286,3.8,13
2576184465,2023-01-01T22:12:41.945169,AVoltage,J01G11301BNB114,2023-01-01T15:39:38.286,222,13
2576184466,2023-01-01T22:12:41.945733,inverterStatus,J01G11301BNB114,2023-01-01T15:39:38.286,On-Grid,13
2576184467,2023-01-01T22:12:41.946278,PV4Current,J01G11301BNB114,2023-01-01T15:39:38.286,0,13
2576184468,2023-01-01T22:12:41.946816,Temp,J01G11301BNB114,2023-01-01T15:39:38.286,39,13
2576184469,2023-01-01T22:12:41.947383,BVoltage,J01G11301BNB114,2023-01-01T15:39:38.286,0,13
2576184470,2023-01-01T22:12:41.947953,BCurrent,J01G11301BNB114,2023-01-01T15:39:38.286,0,13
2576184471,2023-01-01T22:12:41.948525,PV4Voltage,J01G11301BNB114,2023-01-01T15:39:38.286,0,13
2576184472,2023-01-01T22:12:41.949128,outputEnergy,J01G11301BNB114,2023-01-01T15:39:38.286,4901.5,13
2576184473,2023-01-01T22:12:41.949717,CVoltage,J01G11301BNB114,2023-01-01T15:39:38.286,0,13
2576184474,2023-01-01T22:12:41.950292,PV2Voltage,J01G11301BNB114,2023-01-01T15:39:38.286,224,13
2576184475,2023-01-01T22:12:41.950867,PV3Voltage,J01G11301BNB114,2023-01-01T15:39:38.286,0,13
2576184476,2023-01-01T22:12:41.951436,acActivePower,J01G11301BNB114,2023-01-01T15:39:38.286,0.864,13
2576306656,2023-01-01T22:22:17.395883,PV1Current,J01G11301BNB114,2023-01-01T15:45:38.295,1.6,13
2576306657,2023-01-01T22:22:17.397064,PV1Voltage,J01G11301BNB114,2023-01-01T15:45:38.295,300.5,13
2576306658,2023-01-01T22:22:17.397632,PV3Current,J01G11301BNB114,2023-01-01T15:45:38.295,0.1,13
2576306659,2023-01-01T22:22:17.398174,powerFactory,J01G11301BNB114,2023-01-01T15:45:38.295,0.995,13
2576306660,2023-01-01T22:22:17.398719,deviceID,J01G11301BNB114,2023-01-01T15:45:38.295,J01G11301BNB114,13
2576306661,2023-01-01T22:22:17.399243,CCurrent,J01G11301BNB114,2023-01-01T15:45:38.295,0,13
2576306662,2023-01-01T22:22:17.399764,PV2Current,J01G11301BNB114,2023-01-01T15:45:38.295,1.6,13
2576306663,2023-01-01T22:22:17.400352,lineFrequency,J01G11301BNB114,2023-01-01T15:45:38.295,59.99,13
2576306664,2023-01-01T22:22:17.400917,ACurrent,J01G11301BNB114,2023-01-01T15:45:38.295,4.2,13
2576306665,2023-01-01T22:22:17.401436,AVoltage,J01G11301BNB114,2023-01-01T15:45:38.295,222.5,13
2576306666,2023-01-01T22:22:17.401970,inverterStatus,J01G11301BNB114,2023-01-01T15:45:38.295,On-Grid,13
2576306667,2023-01-01T22:22:17.402505,PV4Current,J01G11301BNB114,2023-01-01T15:45:38.295,0,13
2576306668,2023-01-01T22:22:17.403040,Temp,J01G11301BNB114,2023-01-01T15:45:38.295,39,13
2576306669,2023-01-01T22:22:17.403559,BVoltage,J01G11301BNB114,2023-01-01T15:45:38.295,0,13
2576306670,2023-01-01T22:22:17.404080,BCurrent,J01G11301BNB114,2023-01-01T15:45:38.295,0,13
2576306671,2023-01-01T22:22:17.404625,PV4Voltage,J01G11301BNB114,2023-01-01T15:45:38.295,0,13
2576306672,2023-01-01T22:22:17.405165,outputEnergy,J01G11301BNB114,2023-01-01T15:45:38.295,4901.6,13
2576306673,2023-01-01T22:22:17.405682,CVoltage,J01G11301BNB114,2023-01-01T15:45:38.295,0,13
2576306674,2023-01-01T22:22:17.406250,PV2Voltage,J01G11301BNB114,2023-01-01T15:45:38.295,224.6,13
2576306675,2023-01-01T22:22:17.406805,PV3Voltage,J01G11301BNB114,2023-01-01T15:45:38.295,0,13
2576306676,2023-01-01T22:22:17.407336,acActivePower,J01G11301BNB114,2023-01-01T15:45:38.295,0.93,13
2576429193,2023-01-01T22:30:31.117389,PV1Current,J01G11301BNB114,2023-01-01T15:51:38.305,1.7,13
2576429194,2023-01-01T22:30:31.118612,PV1Voltage,J01G11301BNB114,2023-01-01T15:51:38.305,297.6,13
2576429195,2023-01-01T22:30:31.119195,PV3Current,J01G11301BNB114,2023-01-01T15:51:38.305,0.1,13
2576429196,2023-01-01T22:30:31.119752,powerFactory,J01G11301BNB114,2023-01-01T15:51:38.305,1,13
2576429197,2023-01-01T22:30:31.120283,deviceID,J01G11301BNB114,2023-01-01T15:51:38.305,J01G11301BNB114,13
2576429198,2023-01-01T22:30:31.120851,CCurrent,J01G11301BNB114,2023-01-01T15:51:38.305,0,13
2576429199,2023-01-01T22:30:31.121397,PV2Current,J01G11301BNB114,2023-01-01T15:51:38.305,1.6,13
2576429200,2023-01-01T22:30:31.121929,lineFrequency,J01G11301BNB114,2023-01-01T15:51:38.305,59.96,13
2576429201,2023-01-01T22:30:31.122457,ACurrent,J01G11301BNB114,2023-01-01T15:51:38.305,4.2,13
2576429202,2023-01-01T22:30:31.122993,AVoltage,J01G11301BNB114,2023-01-01T15:51:38.305,222.5,13
2576429203,2023-01-01T22:30:31.123531,inverterStatus,J01G11301BNB114,2023-01-01T15:51:38.305,On-Grid,13
2576429204,2023-01-01T22:30:31.124118,PV4Current,J01G11301BNB114,2023-01-01T15:51:38.305,0,13
2576429205,2023-01-01T22:30:31.124674,Temp,J01G11301BNB114,2023-01-01T15:51:38.305,39,13
2576429206,2023-01-01T22:30:31.125204,BVoltage,J01G11301BNB114,2023-01-01T15:51:38.305,0,13
2576429207,2023-01-01T22:30:31.125717,BCurrent,J01G11301BNB114,2023-01-01T15:51:38.305,0,13
2576429208,2023-01-01T22:30:31.126243,PV4Voltage,J01G11301BNB114,2023-01-01T15:51:38.305,0,13
2576429209,2023-01-01T22:30:31.126775,outputEnergy,J01G11301BNB114,2023-01-01T15:51:38.305,4901.7,13
2576429210,2023-01-01T22:30:31.127294,CVoltage,J01G11301BNB114,2023-01-01T15:51:38.305,0,13
2576429211,2023-01-01T22:30:31.127816,PV2Voltage,J01G11301BNB114,2023-01-01T15:51:38.305,227.6,13
2576429212,2023-01-01T22:30:31.128343,PV3Voltage,J01G11301BNB114,2023-01-01T15:51:38.305,0,13
2576429213,2023-01-01T22:30:31.128973,acActivePower,J01G11301BNB114,2023-01-01T15:51:38.305,0.944,13
2576550658,2023-01-01T22:38:33.710231,PV1Current,J01G11301BNB114,2023-01-01T15:57:38.313,1.5,13
2576550659,2023-01-01T22:38:33.711385,PV1Voltage,J01G11301BNB114,2023-01-01T15:57:38.313,308.3,13
2576550660,2023-01-01T22:38:33.711947,PV3Current,J01G11301BNB114,2023-01-01T15:57:38.313,0.1,13
2576550661,2023-01-01T22:38:33.712485,powerFactory,J01G11301BNB114,2023-01-01T15:57:38.313,1,13
2576550662,2023-01-01T22:38:33.713085,deviceID,J01G11301BNB114,2023-01-01T15:57:38.313,J01G11301BNB114,13
2576550663,2023-01-01T22:38:33.713638,CCurrent,J01G11301BNB114,2023-01-01T15:57:38.313,0,13
2576550664,2023-01-01T22:38:33.714216,PV2Current,J01G11301BNB114,2023-01-01T15:57:38.313,1.6,13
2576550665,2023-01-01T22:38:33.714795,lineFrequency,J01G11301BNB114,2023-01-01T15:57:38.313,59.94,13
2576550666,2023-01-01T22:38:33.715380,ACurrent,J01G11301BNB114,2023-01-01T15:57:38.313,4.1,13
2576550667,2023-01-01T22:38:33.715936,AVoltage,J01G11301BNB114,2023-01-01T15:57:38.313,222.5,13
2576550668,2023-01-01T22:38:33.716469,inverterStatus,J01G11301BNB114,2023-01-01T15:57:38.313,On-Grid,13
2576550669,2023-01-01T22:38:33.716986,PV4Current,J01G11301BNB114,2023-01-01T15:57:38.313,0,13
2576550670,2023-01-01T22:38:33.717499,Temp,J01G11301BNB114,2023-01-01T15:57:38.313,39,13
2576550671,2023-01-01T22:38:33.718020,BVoltage,J01G11301BNB114,2023-01-01T15:57:38.313,0,13
2576550672,2023-01-01T22:38:33.718537,BCurrent,J01G11301BNB114,2023-01-01T15:57:38.313,0,13
2576550673,2023-01-01T22:38:33.719064,PV4Voltage,J01G11301BNB114,2023-01-01T15:57:38.313,0,13
2576550674,2023-01-01T22:38:33.719588,outputEnergy,J01G11301BNB114,2023-01-01T15:57:38.313,4901.8,13
2576550675,2023-01-01T22:38:33.720111,CVoltage,J01G11301BNB114,2023-01-01T15:57:38.313,0,13
2576550676,2023-01-01T22:38:33.720755,PV2Voltage,J01G11301BNB114,2023-01-01T15:57:38.313,221.4,13
2576550677,2023-01-01T22:38:33.721296,PV3Voltage,J01G11301BNB114,2023-01-01T15:57:38.313,0,13
2576550678,2023-01-01T22:38:33.721824,acActivePower,J01G11301BNB114,2023-01-01T15:57:38.313,0.915,13
2576673006,2023-01-01T22:48:00.956896,PV1Current,J01G11301BNB114,2023-01-01T16:03:38.322,1.5,13
2576673007,2023-01-01T22:48:00.958015,PV1Voltage,J01G11301BNB114,2023-01-01T16:03:38.322,315.4,13
2576673008,2023-01-01T22:48:00.958551,PV3Current,J01G11301BNB114,2023-01-01T16:03:38.322,0,13
2576673009,2023-01-01T22:48:00.959068,powerFactory,J01G11301BNB114,2023-01-01T16:03:38.322,1,13
2576673010,2023-01-01T22:48:00.959643,deviceID,J01G11301BNB114,2023-01-01T16:03:38.322,J01G11301BNB114,13
2576673011,2023-01-01T22:48:00.960213,CCurrent,J01G11301BNB114,2023-01-01T16:03:38.322,0,13
2576673012,2023-01-01T22:48:00.960769,PV2Current,J01G11301BNB114,2023-01-01T16:03:38.322,1.6,13
2576673013,2023-01-01T22:48:00.961312,lineFrequency,J01G11301BNB114,2023-01-01T16:03:38.322,59.96,13
2576673014,2023-01-01T22:48:00.961871,ACurrent,J01G11301BNB114,2023-01-01T16:03:38.322,4.1,13
2576673015,2023-01-01T22:48:00.962433,AVoltage,J01G11301BNB114,2023-01-01T16:03:38.322,221.8,13
2576673016,2023-01-01T22:48:00.963038,inverterStatus,J01G11301BNB114,2023-01-01T16:03:38.322,On-Grid,13
2576673017,2023-01-01T22:48:00.963623,PV4Current,J01G11301BNB114,2023-01-01T16:03:38.322,0,13
2576673018,2023-01-01T22:48:00.964187,Temp,J01G11301BNB114,2023-01-01T16:03:38.322,39,13
2576673019,2023-01-01T22:48:00.964749,BVoltage,J01G11301BNB114,2023-01-01T16:03:38.322,0,13
2576673020,2023-01-01T22:48:00.965294,BCurrent,J01G11301BNB114,2023-01-01T16:03:38.322,0,13
2576673021,2023-01-01T22:48:00.965824,PV4Voltage,J01G11301BNB114,2023-01-01T16:03:38.322,0,13
2576673022,2023-01-01T22:48:00.966423,outputEnergy,J01G11301BNB114,2023-01-01T16:03:38.322,4901.9,13
2576673023,2023-01-01T22:48:00.967015,CVoltage,J01G11301BNB114,2023-01-01T16:03:38.322,0,13
2576673024,2023-01-01T22:48:00.967554,PV2Voltage,J01G11301BNB114,2023-01-01T16:03:38.322,223.8,13
2576673025,2023-01-01T22:48:00.968109,PV3Voltage,J01G11301BNB114,2023-01-01T16:03:38.322,0,13
2576673026,2023-01-01T22:48:00.968650,acActivePower,J01G11301BNB114,2023-01-01T16:03:38.322,0.917,13
2576795332,2023-01-01T22:56:03.322644,PV1Current,J01G11301BNB114,2023-01-01T16:09:38.334,1.5,13
2576795333,2023-01-01T22:56:03.323798,PV1Voltage,J01G11301BNB114,2023-01-01T16:09:38.334,308.4,13
2576795334,2023-01-01T22:56:03.324340,PV3Current,J01G11301BNB114,2023-01-01T16:09:38.334,0,13
2576795335,2023-01-01T22:56:03.324877,powerFactory,J01G11301BNB114,2023-01-01T16:09:38.334,1,13
2576795336,2023-01-01T22:56:03.325415,deviceID,J01G11301BNB114,2023-01-01T16:09:38.334,J01G11301BNB114,13
2576795337,2023-01-01T22:56:03.325936,CCurrent,J01G11301BNB114,2023-01-01T16:09:38.334,0,13
2576795338,2023-01-01T22:56:03.326454,PV2Current,J01G11301BNB114,2023-01-01T16:09:38.334,1.5,13
2576795339,2023-01-01T22:56:03.326976,lineFrequency,J01G11301BNB114,2023-01-01T16:09:38.334,59.93,13
2576795340,2023-01-01T22:56:03.327495,ACurrent,J01G11301BNB114,2023-01-01T16:09:38.334,3.9,13
2576795341,2023-01-01T22:56:03.328021,AVoltage,J01G11301BNB114,2023-01-01T16:09:38.334,222.2,13
2576795342,2023-01-01T22:56:03.328539,inverterStatus,J01G11301BNB114,2023-01-01T16:09:38.334,On-Grid,13
2576795343,2023-01-01T22:56:03.329062,PV4Current,J01G11301BNB114,2023-01-01T16:09:38.334,0,13
2576795344,2023-01-01T22:56:03.329577,Temp,J01G11301BNB114,2023-01-01T16:09:38.334,39,13
2576795345,2023-01-01T22:56:03.330092,BVoltage,J01G11301BNB114,2023-01-01T16:09:38.334,0,13
2576795346,2023-01-01T22:56:03.330625,BCurrent,J01G11301BNB114,2023-01-01T16:09:38.334,0,13
2576795347,2023-01-01T22:56:03.331159,PV4Voltage,J01G11301BNB114,2023-01-01T16:09:38.334,0,13
2576795348,2023-01-01T22:56:03.331689,outputEnergy,J01G11301BNB114,2023-01-01T16:09:38.334,4902,13
2576795349,2023-01-01T22:56:03.332208,CVoltage,J01G11301BNB114,2023-01-01T16:09:38.334,0,13
2576795350,2023-01-01T22:56:03.332735,PV2Voltage,J01G11301BNB114,2023-01-01T16:09:38.334,227.7,13
2576795351,2023-01-01T22:56:03.333255,PV3Voltage,J01G11301BNB114,2023-01-01T16:09:38.334,0,13
2576795352,2023-01-01T22:56:03.333782,acActivePower,J01G11301BNB114,2023-01-01T16:09:38.334,0.896,13
2576918058,2023-01-01T23:04:06.965677,PV1Current,J01G11301BNB114,2023-01-01T16:15:38.339,1.5,13
2576918059,2023-01-01T23:04:06.966790,PV1Voltage,J01G11301BNB114,2023-01-01T16:15:38.339,303.7,13
2576918060,2023-01-01T23:04:06.967357,PV3Current,J01G11301BNB114,2023-01-01T16:15:38.339,0.1,13
2576918061,2023-01-01T23:04:06.967888,powerFactory,J01G11301BNB114,2023-01-01T16:15:38.339,1,13
2576918062,2023-01-01T23:04:06.968402,deviceID,J01G11301BNB114,2023-01-01T16:15:38.339,J01G11301BNB114,13
2576918063,2023-01-01T23:04:06.968972,CCurrent,J01G11301BNB114,2023-01-01T16:15:38.339,0,13
2576918064,2023-01-01T23:04:06.969513,PV2Current,J01G11301BNB114,2023-01-01T16:15:38.339,1.5,13
2576918065,2023-01-01T23:04:06.970110,lineFrequency,J01G11301BNB114,2023-01-01T16:15:38.339,59.89,13
2576918066,2023-01-01T23:04:06.970651,ACurrent,J01G11301BNB114,2023-01-01T16:15:38.339,3.9,13
2576918067,2023-01-01T23:04:06.971180,AVoltage,J01G11301BNB114,2023-01-01T16:15:38.339,221.8,13
2576918068,2023-01-01T23:04:06.971705,inverterStatus,J01G11301BNB114,2023-01-01T16:15:38.339,On-Grid,13
2576918069,2023-01-01T23:04:06.972212,PV4Current,J01G11301BNB114,2023-01-01T16:15:38.339,0,13
2576918070,2023-01-01T23:04:06.972722,Temp,J01G11301BNB114,2023-01-01T16:15:38.339,39,13
2576918071,2023-01-01T23:04:06.973263,BVoltage,J01G11301BNB114,2023-01-01T16:15:38.339,0,13
2576918072,2023-01-01T23:04:06.973771,BCurrent,J01G11301BNB114,2023-01-01T16:15:38.339,0,13
2576918073,2023-01-01T23:04:06.974295,PV4Voltage,J01G11301BNB114,2023-01-01T16:15:38.339,0,13
2576918074,2023-01-01T23:04:06.974814,outputEnergy,J01G11301BNB114,2023-01-01T16:15:38.339,4902.1,13
2576918075,2023-01-01T23:04:06.975332,CVoltage,J01G11301BNB114,2023-01-01T16:15:38.339,0,13
2576918076,2023-01-01T23:04:06.975837,PV2Voltage,J01G11301BNB114,2023-01-01T16:15:38.339,225,13
2576918077,2023-01-01T23:04:06.976349,PV3Voltage,J01G11301BNB114,2023-01-01T16:15:38.339,0,13
2576918078,2023-01-01T23:04:06.976857,acActivePower,J01G11301BNB114,2023-01-01T16:15:38.339,0.893,13
2577040299,2023-01-01T23:12:43.316273,PV1Current,J01G11301BNB114,2023-01-01T16:21:38.349,1.5,13
2577040300,2023-01-01T23:12:43.317479,PV1Voltage,J01G11301BNB114,2023-01-01T16:21:38.349,301.8,13
2577040301,2023-01-01T23:12:43.318092,PV3Current,J01G11301BNB114,2023-01-01T16:21:38.349,0,13
2577040302,2023-01-01T23:12:43.318746,powerFactory,J01G11301BNB114,2023-01-01T16:21:38.349,1,13
2577040303,2023-01-01T23:12:43.319330,deviceID,J01G11301BNB114,2023-01-01T16:21:38.349,J01G11301BNB114,13
2577040304,2023-01-01T23:12:43.319904,CCurrent,J01G11301BNB114,2023-01-01T16:21:38.349,0,13
2577040305,2023-01-01T23:12:43.320484,PV2Current,J01G11301BNB114,2023-01-01T16:21:38.349,1.5,13
2577040306,2023-01-01T23:12:43.321062,lineFrequency,J01G11301BNB114,2023-01-01T16:21:38.349,59.95,13
2577040307,2023-01-01T23:12:43.321643,ACurrent,J01G11301BNB114,2023-01-01T16:21:38.349,3.8,13
2577040308,2023-01-01T23:12:43.322227,AVoltage,J01G11301BNB114,2023-01-01T16:21:38.349,221.5,13
2577040309,2023-01-01T23:12:43.322810,inverterStatus,J01G11301BNB114,2023-01-01T16:21:38.349,On-Grid,13
2577040310,2023-01-01T23:12:43.323381,PV4Current,J01G11301BNB114,2023-01-01T16:21:38.349,0,13
2577040311,2023-01-01T23:12:43.323939,Temp,J01G11301BNB114,2023-01-01T16:21:38.349,38,13
2577040312,2023-01-01T23:12:43.324508,BVoltage,J01G11301BNB114,2023-01-01T16:21:38.349,0,13
2577040313,2023-01-01T23:12:43.325141,BCurrent,J01G11301BNB114,2023-01-01T16:21:38.349,0,13
2577040314,2023-01-01T23:12:43.325721,PV4Voltage,J01G11301BNB114,2023-01-01T16:21:38.349,0,13
2577040315,2023-01-01T23:12:43.326295,outputEnergy,J01G11301BNB114,2023-01-01T16:21:38.349,4902.2,13
2577040316,2023-01-01T23:12:43.326876,CVoltage,J01G11301BNB114,2023-01-01T16:21:38.349,0,13
2577040317,2023-01-01T23:12:43.327465,PV2Voltage,J01G11301BNB114,2023-01-01T16:21:38.349,226.1,13
2577040318,2023-01-01T23:12:43.328053,PV3Voltage,J01G11301BNB114,2023-01-01T16:21:38.349,0,13
2577040319,2023-01-01T23:12:43.328674,acActivePower,J01G11301BNB114,2023-01-01T16:21:38.349,0.87,13
2577161744,2023-01-01T23:20:57.901341,PV1Current,J01G11301BNB114,2023-01-01T16:27:38.367,1.3,13
2577161745,2023-01-01T23:20:57.902592,PV1Voltage,J01G11301BNB114,2023-01-01T16:27:38.367,308.8,13
2577161746,2023-01-01T23:20:57.903184,PV3Current,J01G11301BNB114,2023-01-01T16:27:38.367,0,13
2577161747,2023-01-01T23:20:57.903768,powerFactory,J01G11301BNB114,2023-01-01T16:27:38.367,1,13
2577161748,2023-01-01T23:20:57.904342,deviceID,J01G11301BNB114,2023-01-01T16:27:38.367,J01G11301BNB114,13
2577161749,2023-01-01T23:20:57.904907,CCurrent,J01G11301BNB114,2023-01-01T16:27:38.367,0,13
2577161750,2023-01-01T23:20:57.905522,PV2Current,J01G11301BNB114,2023-01-01T16:27:38.367,1.4,13
2577161751,2023-01-01T23:20:57.906161,lineFrequency,J01G11301BNB114,2023-01-01T16:27:38.367,59.81,13
2577161752,2023-01-01T23:20:57.906790,ACurrent,J01G11301BNB114,2023-01-01T16:27:38.367,3.5,13
2577161753,2023-01-01T23:20:57.907387,AVoltage,J01G11301BNB114,2023-01-01T16:27:38.367,221.3,13
2577161754,2023-01-01T23:20:57.907960,inverterStatus,J01G11301BNB114,2023-01-01T16:27:38.367,On-Grid,13
2577161755,2023-01-01T23:20:57.908523,PV4Current,J01G11301BNB114,2023-01-01T16:27:38.367,0,13
2577161756,2023-01-01T23:20:57.909083,Temp,J01G11301BNB114,2023-01-01T16:27:38.367,38,13
2577161757,2023-01-01T23:20:57.909655,BVoltage,J01G11301BNB114,2023-01-01T16:27:38.367,0,13
2577161758,2023-01-01T23:20:57.910232,BCurrent,J01G11301BNB114,2023-01-01T16:27:38.367,0,13
2577161759,2023-01-01T23:20:57.910800,PV4Voltage,J01G11301BNB114,2023-01-01T16:27:38.367,0,13
2577161760,2023-01-01T23:20:57.911373,outputEnergy,J01G11301BNB114,2023-01-01T16:27:38.367,4902.3,13
2577161761,2023-01-01T23:20:57.911935,CVoltage,J01G11301BNB114,2023-01-01T16:27:38.367,0,13
2577161762,2023-01-01T23:20:57.912490,PV2Voltage,J01G11301BNB114,2023-01-01T16:27:38.367,221.1,13
2577161763,2023-01-01T23:20:57.913102,PV3Voltage,J01G11301BNB114,2023-01-01T16:27:38.367,0,13
2577161764,2023-01-01T23:20:57.913708,acActivePower,J01G11301BNB114,2023-01-01T16:27:38.367,0.783,13
2577253536,2023-01-01T23:27:07.159175,PV1Current,J01G11301BNB114,2023-01-01T16:32:08.364,1.2,13
2577253537,2023-01-01T23:27:07.160391,PV1Voltage,J01G11301BNB114,2023-01-01T16:32:08.364,310.5,13
2577253538,2023-01-01T23:27:07.160989,PV3Current,J01G11301BNB114,2023-01-01T16:32:08.364,0,13
2577253539,2023-01-01T23:27:07.161578,powerFactory,J01G11301BNB114,2023-01-01T16:32:08.364,1,13
2577253540,2023-01-01T23:27:07.162151,deviceID,J01G11301BNB114,2023-01-01T16:32:08.364,J01G11301BNB114,13
2577253541,2023-01-01T23:27:07.162724,CCurrent,J01G11301BNB114,2023-01-01T16:32:08.364,0,13
2577253542,2023-01-01T23:27:07.163287,PV2Current,J01G11301BNB114,2023-01-01T16:32:08.364,1.2,13
2577253543,2023-01-01T23:27:07.163831,lineFrequency,J01G11301BNB114,2023-01-01T16:32:08.364,59.95,13
2577253544,2023-01-01T23:27:07.164385,ACurrent,J01G11301BNB114,2023-01-01T16:32:08.364,3.3,13
2577253545,2023-01-01T23:27:07.164928,AVoltage,J01G11301BNB114,2023-01-01T16:32:08.364,219.1,13
2577253546,2023-01-01T23:27:07.165508,inverterStatus,J01G11301BNB114,2023-01-01T16:32:08.364,On-Grid,13
2577253547,2023-01-01T23:27:07.166056,PV4Current,J01G11301BNB114,2023-01-01T16:32:08.364,0,13
2577253548,2023-01-01T23:27:07.166614,Temp,J01G11301BNB114,2023-01-01T16:32:08.364,38,13
2577253549,2023-01-01T23:27:07.167176,BVoltage,J01G11301BNB114,2023-01-01T16:32:08.364,0,13
2577253550,2023-01-01T23:27:07.167733,BCurrent,J01G11301BNB114,2023-01-01T16:32:08.364,0,13
2577253551,2023-01-01T23:27:07.168338,PV4Voltage,J01G11301BNB114,2023-01-01T16:32:08.364,0,13
2577253552,2023-01-01T23:27:07.168895,outputEnergy,J01G11301BNB114,2023-01-01T16:32:08.364,4902.3,13
2577253553,2023-01-01T23:27:07.169450,CVoltage,J01G11301BNB114,2023-01-01T16:32:08.364,0,13
2577253554,2023-01-01T23:27:07.170008,PV2Voltage,J01G11301BNB114,2023-01-01T16:32:08.364,229,13
2577253555,2023-01-01T23:27:07.170575,PV3Voltage,J01G11301BNB114,2023-01-01T16:32:08.364,0,13
2577253556,2023-01-01T23:27:07.171130,acActivePower,J01G11301BNB114,2023-01-01T16:32:08.364,0.735,13
2577376177,2023-01-01T23:34:59.958627,PV1Current,J01G11301BNB114,2023-01-01T16:38:08.375,1.2,13
2577376178,2023-01-01T23:34:59.959692,PV1Voltage,J01G11301BNB114,2023-01-01T16:38:08.375,314.3,13
2577376179,2023-01-01T23:34:59.960203,PV3Current,J01G11301BNB114,2023-01-01T16:38:08.375,0,13
